num_anions,num_cations,num_fillers,aver_a_elecneg,dev_a_elecneg,aver_c_elecneg,dev_c_elecneg,aver_f_elecneg,dev_f_elecneg,aver_a_ip,dev_a_ip,aver_c_ip,dev_c_ip,aver_f_ip,dev_f_ip,aver_a_ea,dev_a_ea,aver_c_ea,dev_c_ea,aver_f_ea,dev_f_ea,f_mass,total_mass,std_dev_f_mass,std_dev_a_mass,std_dev_c_mass,std_dev_f_frac,std_dev_a_frac,std_dev_c_frac,sum_f_frac,sum_a_frac,sum_c_frac,ratio_a_c,total_val_e,n_300,T,p_n,ZT
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.9736842105263158,0.054696341291648805,8.608389,0.0,7.88101,0.0,5.783176800000001,0.2039417079778433,1.04740119,0.0,0.662265,0.0,0.04068715789473685,0.02627831021015973,19.21055,1694.1465260000002,60.404596782860814,0.0,0.0,0.09192388155425119,0.0,0.0,0.19,11.82,4.0,2.955,95.83999999999999,4.5e+20,700.0,1,1.111251537
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.9736842105263158,0.054696341291648805,8.608389,0.0,7.88101,0.0,5.783176800000001,0.2039417079778433,1.04740119,0.0,0.662265,0.0,0.04068715789473685,0.02627831021015973,19.21055,1694.1465260000002,60.404596782860814,0.0,0.0,0.09192388155425119,0.0,0.0,0.19,11.82,4.0,2.955,95.83999999999999,4.5e+20,748.0,1,1.152849124
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.9736842105263158,0.054696341291648805,8.608389,0.0,7.88101,0.0,5.783176800000001,0.2039417079778433,1.04740119,0.0,0.662265,0.0,0.04068715789473685,0.02627831021015973,19.21055,1694.1465260000002,60.404596782860814,0.0,0.0,0.09192388155425119,0.0,0.0,0.19,11.82,4.0,2.955,95.83999999999999,4.5e+20,800.0,1,1.208485733
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.9736842105263158,0.054696341291648805,8.608389,0.0,7.88101,0.0,5.783176800000001,0.2039417079778433,1.04740119,0.0,0.662265,0.0,0.04068715789473685,0.02627831021015973,19.21055,1694.1465260000002,60.404596782860814,0.0,0.0,0.09192388155425119,0.0,0.0,0.19,11.82,4.0,2.955,95.83999999999999,4.5e+20,849.0,1,1.246932079
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,300.0,1,0.229582846
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,352.0,1,0.307948437
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,402.0,1,0.384341601
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,450.0,1,0.463248388
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,496.0,1,0.546041302
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,549.0,1,0.641757236
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,601.0,1,0.734524671
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,650.0,1,0.819752299
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,701.0,1,0.895408294
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,750.0,1,0.961381497
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,800.0,1,0.95864131
1.0,1.0,2.0,2.05,0.0,1.88,0.0,0.968,0.0487442304278158,8.608389,0.0,7.88101,0.0,5.761982556,0.18174856622507093,1.04740119,0.0,0.662265,0.0,0.043418080000000005,0.023418678066739803,24.467750000000002,1735.931726,60.404596782860814,0.0,0.0,0.13435028842544403,0.0,0.0,0.25,12.12,4.0,3.03,97.46,5.3e+20,851.0,1,0.992258962
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,335.115,1,0.04397707
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,369.68,1,0.057671367
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,414.649,1,0.078170264
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,460.795,1,0.100409177
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,509.253,1,0.109245474
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,559.533,1,0.102070148
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,607.28,1,0.080839556
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,655.471,1,0.067462754
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,702.484,1,0.044672517
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.0,0.0,8.608389,0.0,7.88101,0.0,0.0,0.0,1.04740119,0.0,0.662265,0.0,0.0,0.0,0.0,1696.8527760000002,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,4.0,3.0,96.0,1.56e+19,754.187,1,0.037057916
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,332.737,1,0.163892409
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,366.302,1,0.192465373
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,415.982,1,0.281353657
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,465.685,1,0.377899538
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,510.764,1,0.418958708
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,557.021,1,0.452042012
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,606.746,1,0.44738547
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,656.471,1,0.413356388
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,703.884,1,0.336447183
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,10.219000000000001,1707.0717760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.05,12.0,4.0,3.0,96.15,5.89e+19,753.476,1,0.288413499
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,332.403,1,0.241685533
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,364.746,1,0.298284715
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,413.337,1,0.3791364
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,459.594,1,0.475982125
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,504.718,1,0.508477837
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,552.131,1,0.525359591
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,600.678,1,0.600978131
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,649.203,1,0.632958212
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,698.927,1,0.60113173
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,20.438000000000002,1717.2907760000003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,4.0,3.0,96.3,1.06e+20,749.831,1,0.518886188
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,324.201,1,0.300439249
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,368.124,1,0.392098289
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,417.872,1,0.46485917
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,465.24,1,0.598980167
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,514.921,1,0.820514484
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,561.178,1,0.822433929
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,609.725,1,0.94211208
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,659.405,1,1.008275549
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,709.153,1,0.91490999
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,30.656999999999996,1727.509776,0.0,0.0,0.0,0.0,0.0,0.0,0.15,12.0,4.0,3.0,96.45,1.81e+21,762.323,1,0.824918818
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,328.736,1,0.304364799
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,365.724,1,0.376543757
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,413.159,1,0.440954911
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,458.261,1,0.527443218
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,507.941,1,0.718272425
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,555.332,1,0.806900479
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,600.456,1,0.782401483
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,648.958,1,1.002887082
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,699.817,1,1.007993982
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.6200000000000003,2.220446049250313e-16,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005318999999993,5.551115123125783e-17,40.876000000000005,1737.7287760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,4.0,3.0,96.6,2.11e+20,749.542,1,0.945036364
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,51.095,1747.9477760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12.0,4.0,3.0,96.75,2.39e+20,325.224,1,0.362762417
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,51.095,1747.9477760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12.0,4.0,3.0,96.75,2.39e+20,365.702,1,0.403530565
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,51.095,1747.9477760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12.0,4.0,3.0,96.75,2.39e+20,410.781,1,0.533690918
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,51.095,1747.9477760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12.0,4.0,3.0,96.75,2.39e+20,459.305,1,0.789842756
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,51.095,1747.9477760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12.0,4.0,3.0,96.75,2.39e+20,505.54,1,0.96945285
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,51.095,1747.9477760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12.0,4.0,3.0,96.75,2.39e+20,557.599,1,1.044158881
1.0,1.0,1.0,2.05,0.0,1.88,0.0,1.62,0.0,8.608389,0.0,7.88101,0.0,6.1082873,0.0,1.04740119,0.0,0.662265,0.0,0.32005319,0.0,51.095,1747.9477760000002,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12.0,4.0,3.0,96.75,2.39e+20,602.701,1,1.092782227
